1	Hiker	Other
2	TeamAquaGrunt	Other
3	TeamAquaGrunt	Other
4	TeamAquaGrunt	Other
5	TeamAquaGrunt	Other
6	TeamAquaGrunt	Other
7	TeamAquaGrunt	Other
8	TeamAquaGrunt	Other
9	PkmnBreeder	Other
10	TeamAquaGrunt	Other
11	CoolTrainer	Other
12	BirdKeeper	Other
13	Collector	Other
14	TeamAquaGrunt	Other
15	SwimmerM	Other
16	TeamAquaGrunt	Other
17	TeamAquaGrunt	Other
18	TeamAquaGrunt	Other
19	TeamAquaGrunt	Other
20	TeamAquaGrunt	Other
21	TeamAquaGrunt	Other
22	TeamMagmaGrunt	Other
23	TeamAquaGrunt	Other
24	TeamAquaGrunt	Other
25	TeamAquaGrunt	Other
26	TeamAquaGrunt	Other
27	TeamAquaGrunt	Other
28	TeamAquaGrunt	Other
29	Expert	Other
30	Matt	Boss
31	BlackBelt	Other
32	Shelly	Boss
33	Shelly	Boss
34	Archie	Boss
35	HexManiac	Other
36	AromaLady	Other
37	AromaLady	Other
38	CoolTrainer	Other
39	AromaLady	Other
40	AromaLady	Other
41	AromaLady	Other
42	AromaLady	Other
43	AromaLady	Other
44	RuinManiac	Other
45	RuinManiac	Other
46	RuinManiac	Other
47	RuinManiac	Other
48	RuinManiac	Other
49	RuinManiac	Other
50	RuinManiac	Other
51	Interviewer	Other
52	Interviewer	Other
53	Interviewer	Other
54	Interviewer	Other
55	Interviewer	Other
56	Interviewer	Other
57	Tuber	Other
58	Tuber	Other
59	Tuber	Other
60	Tuber	Other
61	Tuber	Other
62	Tuber	Other
63	Tuber	Other
64	Tuber	Other
65	Tuber	Other
66	Tuber	Other
67	Tuber	Other
68	Tuber	Other
69	Tuber	Other
70	Tuber	Other
71	CoolTrainer	Other
72	CoolTrainer	Other
73	CoolTrainer	Other
74	CoolTrainer	Other
75	CoolTrainer	Other
76	CoolTrainer	Other
77	CoolTrainer	Other
78	CoolTrainer	Other
79	CoolTrainer	Other
80	CoolTrainer	Other
81	CoolTrainer	Other
82	CoolTrainer	Other
83	CoolTrainer	Other
84	CoolTrainer	Other
85	CoolTrainer	Other
86	CoolTrainer	Other
87	CoolTrainer	Other
88	CoolTrainer	Other
89	CoolTrainer	Other
90	CoolTrainer	Other
91	CoolTrainer	Other
92	CoolTrainer	Other
93	CoolTrainer	Other
94	CoolTrainer	Other
95	CoolTrainer	Other
96	CoolTrainer	Other
97	CoolTrainer	Other
98	CoolTrainer	Other
99	CoolTrainer	Other
100	CoolTrainer	Other
101	CoolTrainer	Other
102	CoolTrainer	Other
103	CoolTrainer	Other
104	CoolTrainer	Other
105	HexManiac	Other
106	HexManiac	Other
107	HexManiac	Other
108	HexManiac	Other
109	HexManiac	Other
110	HexManiac	Other
111	HexManiac	Other
112	HexManiac	Other
113	HexManiac	Other
114	Lady	Other
115	Lady	Other
116	TeamMagmaGrunt	Other
117	Lady	Other
118	Lady	Other
119	Lady	Other
120	Lady	Other
121	Lady	Other
122	Lady	Other
123	Lady	Other
124	Beauty	Other
125	Beauty	Other
126	Beauty	Other
127	Beauty	Other
128	Beauty	Other
129	Beauty	Other
130	Beauty	Other
131	Beauty	Other
132	Beauty	Other
133	Beauty	Other
134	Beauty	Other
135	Beauty	Other
136	RichBoy	Other
137	Expert	Other
138	RichBoy	Other
139	RichBoy	Other
140	RichBoy	Other
141	RichBoy	Other
142	RichBoy	Other
143	PokeManiac	Other
144	Beauty	Other
145	PokeManiac	Other
146	TeamMagmaGrunt	Other
147	PokeManiac	Other
148	PokeManiac	Other
149	PokeManiac	Other
150	PokeManiac	Other
151	SwimmerM	Other
152	SwimmerM	Other
153	SwimmerM	Other
154	SwimmerM	Other
155	SwimmerM	Other
156	SwimmerM	Other
157	SwimmerM	Other
158	SwimmerM	Other
159	SwimmerM	Other
160	SwimmerM	Other
161	SwimmerM	Other
162	SwimmerM	Other
163	SwimmerM	Other
164	SwimmerM	Other
165	SwimmerM	Other
166	SwimmerM	Other
167	SwimmerM	Other
168	SwimmerM	Other
169	SwimmerM	Other
170	SwimmerM	Other
171	SwimmerM	Other
172	SwimmerM	Other
173	SwimmerM	Other
174	SwimmerM	Other
175	SwimmerM	Other
176	SwimmerM	Other
177	SwimmerM	Other
178	SwimmerM	Other
179	BlackBelt	Other
180	BlackBelt	Other
181	BlackBelt	Other
182	BlackBelt	Other
183	BlackBelt	Other
184	BlackBelt	Other
185	BlackBelt	Other
186	BlackBelt	Other
187	BlackBelt	Other
188	BlackBelt	Other
189	BlackBelt	Other
190	BlackBelt	Other
191	Guitarist	Other
192	TeamAquaGrunt	Other
193	TeamAquaGrunt	Other
194	Guitarist	Other
195	Guitarist	Other
196	Guitarist	Other
197	Guitarist	Other
198	Guitarist	Other
199	Guitarist	Other
200	Guitarist	Other
201	Kindler	Other
202	Kindler	Other
203	Kindler	Other
204	Kindler	Other
205	Kindler	Other
206	Kindler	Other
207	Kindler	Other
208	Kindler	Other
209	Kindler	Other
210	Kindler	Other
211	Camper	Other
212	Camper	Other
213	Camper	Other
214	Camper	Other
