89	Youngster	Other
90	Youngster	Other
91	Youngster	Other
92	Youngster	Other
93	Youngster	Other
94	Youngster	Other
95	Youngster	Other
96	Youngster	Other
97	Youngster	Other
98	Youngster	Other
99	Youngster	Other
100	Youngster	Other
101	Youngster	Other
102	BugCatcher	Other
103	BugCatcher	Other
104	BugCatcher	Other
105	BugCatcher	Other
106	BugCatcher	Other
107	BugCatcher	Other
108	BugCatcher	Other
109	BugCatcher	Other
110	BugCatcher	Other
111	BugCatcher	Other
112	BugCatcher	Other
113	BugCatcher	Other
114	BugCatcher	Other
115	BugCatcher	Other
116	Lass	Other
117	Lass	Other
118	Lass	Other
119	Lass	Other
120	Lass	Other
121	Lass	Other
122	Lass	Other
123	Lass	Other
124	Lass	Other
125	Lass	Other
126	Lass	Other
127	Lass	Other
128	Lass	Other
129	Lass	Other
130	Lass	Other
131	Lass	Other
132	Lass	Other
133	Lass	Other
134	Sailor	Other
135	Sailor	Other
136	Sailor	Other
137	Sailor	Other
138	Sailor	Other
139	Sailor	Other
140	Sailor	Other
141	Sailor	Other
142	Camper	Other
143	Camper	Other
144	Camper	Other
145	Camper	Other
146	Camper	Other
147	Camper	Other
148	Camper	Other
149	Camper	Other
150	Picnicker	Other
151	Picnicker	Other
152	Picnicker	Other
153	Picnicker	Other
154	Picnicker	Other
155	Picnicker	Other
156	Picnicker	Other
157	Picnicker	Other
158	Picnicker	Other
159	Picnicker	Other
160	Picnicker	Other
161	Picnicker	Other
162	PokeManiac	Other
163	PokeManiac	Other
164	PokeManiac	Other
165	PokeManiac	Other
166	PokeManiac	Other
167	PokeManiac	Other
168	PokeManiac	Other
169	SuperNerd	Other
170	SuperNerd	Other
171	SuperNerd	Other
172	SuperNerd	Other
173	SuperNerd	Other
174	SuperNerd	Other
175	SuperNerd	Other
176	SuperNerd	Other
177	SuperNerd	Other
178	SuperNerd	Other
179	SuperNerd	Other
180	SuperNerd	Other
181	Hiker	Other
182	Hiker	Other
183	Hiker	Other
184	Hiker	Other
185	Hiker	Other
186	Hiker	Other
187	Hiker	Other
188	Hiker	Other
189	Hiker	Other
190	Hiker	Other
191	Hiker	Other
192	Hiker	Other
193	Hiker	Other
194	Hiker	Other
195	Biker	Other
196	Biker	Other
197	Biker	Other
198	Biker	Other
199	Biker	Other
200	Biker	Other
201	Biker	Other
202	Biker	Other
203	Biker	Other
204	Biker	Other
205	Biker	Other
206	Biker	Other
207	Biker	Other
208	Biker	Other
209	Biker	Other
210	Burglar	Other
211	Burglar	Other
212	Burglar	Other
213	Burglar	Other
214	Burglar	Other
215	Burglar	Other
216	Burglar	Other
217	Burglar	Other
218	Burglar	Other
219	Burglar	Other
220	Engineer	Other
221	Engineer	Other
222	Engineer	Other
223	Fisherman	Other
224	Fisherman	Other
225	Fisherman	Other
226	Fisherman	Other
227	Fisherman	Other
228	Fisherman	Other
229	Fisherman	Other
230	Fisherman	Other
231	Fisherman	Other
232	Fisherman	Other
233	Fisherman	Other
234	SwimmerM	Other
235	SwimmerM	Other
236	SwimmerM	Other
237	SwimmerM	Other
238	SwimmerM	Other
239	SwimmerM	Other
240	SwimmerM	Other
241	SwimmerM	Other
242	SwimmerM	Other
243	SwimmerM	Other
244	SwimmerM	Other
245	SwimmerM	Other
246	SwimmerM	Other
247	SwimmerM	Other
248	SwimmerM	Other
249	CueBall	Other
250	CueBall	Other
251	CueBall	Other
252	CueBall	Other
253	CueBall	Other
254	CueBall	Other
255	CueBall	Other
256	CueBall	Other
257	CueBall	Other
258	Gamer	Other
259	Gamer	Other
260	Gamer	Other
261	Gamer	Other
262	Gamer	Other
263	Gamer	Other
264	Gamer	Other
265	Beauty	Other
266	Beauty	Other
267	Beauty	Other
268	Beauty	Other
269	Beauty	Other
270	SwimmerF	Other
271	SwimmerF	Other
272	SwimmerF	Other
273	Beauty	Other
274	Beauty	Other
275	Beauty	Other
276	SwimmerF	Other
277	SwimmerF	Other
278	SwimmerF	Other
279	SwimmerF	Other
280	Psychic	Other
281	Psychic	Other
282	Psychic	Other
283	Psychic	Other
284	Rocker	Other
285	Rocker	Other
286	Juggler	Other
287	Juggler	Other
288	Juggler	Other
289	Juggler	Other
290	Juggler	Other
291	Juggler	Other
292	Juggler	Other
293	Juggler	Other
294	Tamer	Other
295	Tamer	Other
296	Tamer	Other
297	Tamer	Other
298	Tamer	Other
299	Tamer	Other
300	BirdKeeper	Other
301	BirdKeeper	Other
302	BirdKeeper	Other
303	BirdKeeper	Other
304	BirdKeeper	Other
305	BirdKeeper	Other
306	BirdKeeper	Other
307	BirdKeeper	Other
308	BirdKeeper	Other
309	BirdKeeper	Other
310	BirdKeeper	Other
311	BirdKeeper	Other
312	BirdKeeper	Other
313	BirdKeeper	Other
314	BirdKeeper	Other
315	BirdKeeper	Other
316	BirdKeeper	Other
317	BlackBelt	Boss
318	BlackBelt	Other
319	BlackBelt	Other
320	BlackBelt	Other
321	BlackBelt	Other
322	BlackBelt	Other
323	BlackBelt	Other
324	BlackBelt	Other
325	BlackBelt	Other
326	RivalFRLGA	Rival
327	RivalFRLGA	Rival
328	RivalFRLGA	Rival
329	RivalFRLGB	Rival
330	RivalFRLGB	Rival
331	RivalFRLGB	Rival
332	RivalFRLGC	Rival
333	RivalFRLGC	Rival
334	RivalFRLGC	Rival
335	Scientist	Other
336	Scientist	Other
337	Scientist	Other
338	Scientist	Other
339	Scientist	Other
340	Scientist	Other
341	Scientist	Other
342	Scientist	Other
343	Scientist	Other
344	Scientist	Other
345	Scientist	Other
346	Scientist	Other
347	Scientist	Other
348	GymLeader8	Boss
349	GymLeader8	Boss
350	GymLeader8	Gym
351	TeamRocketGrunt	Other
352	TeamRocketGrunt	Other
353	TeamRocketGrunt	Other
354	TeamRocketGrunt	Other
355	TeamRocketGrunt	Other
356	TeamRocketGrunt	Other
357	TeamRocketGrunt	Other
358	TeamRocketGrunt	Other
359	TeamRocketGrunt	Other
360	TeamRocketGrunt	Other
361	TeamRocketGrunt	Other
362	TeamRocketGrunt	Other
363	TeamRocketGrunt	Other
364	TeamRocketGrunt	Other
365	TeamRocketGrunt	Other
366	TeamRocketGrunt	Other
367	TeamRocketGrunt	Other
368	TeamRocketGrunt	Other
369	TeamRocketGrunt	Other
370	TeamRocketGrunt	Other
371	TeamRocketGrunt	Other
372	TeamRocketGrunt	Other
373	TeamRocketGrunt	Other
374	TeamRocketGrunt	Other
375	TeamRocketGrunt	Other
376	TeamRocketGrunt	Other
377	TeamRocketGrunt	Other
378	TeamRocketGrunt	Other
379	TeamRocketGrunt	Other
380	TeamRocketGrunt	Other
381	TeamRocketGrunt	Other
382	TeamRocketGrunt	Other
383	TeamRocketGrunt	Other
384	TeamRocketGrunt	Other
385	TeamRocketGrunt	Other
386	TeamRocketGrunt	Other
387	TeamRocketGrunt	Other
388	TeamRocketGrunt	Other
389	TeamRocketGrunt	Other
390	TeamRocketGrunt	Other
391	TeamRocketGrunt	Other
392	CoolTrainer	Other
393	CoolTrainer	Other
394	CoolTrainer	Other
395	CoolTrainer	Other
396	CoolTrainer	Other
397	CoolTrainer	Other
398	CoolTrainer	Other
399	CoolTrainer	Other
400	CoolTrainer	Other
401	CoolTrainer	Other
402	CoolTrainer	Other
403	CoolTrainer	Other
404	CoolTrainer	Other
405	CoolTrainer	Other
406	CoolTrainer	Other
407	CoolTrainer	Other
408	CoolTrainer	Other
409	CoolTrainer	Other
410	EliteFour1	Elite4
411	EliteFour2	Elite4
412	EliteFour3	Elite4
413	EliteFour4	Elite4
414	GymLeader1	Gym
415	GymLeader2	Gym
416	GymLeader3	Gym
417	GymLeader4	Gym
418	GymLeader5	Gym
419	GymLeader7	Gym
420	GymLeader6	Gym
421	Gentleman	Other
422	Gentleman	Other
423	Gentleman	Other
424	Gentleman	Other
425	Gentleman	Other
426	RivalFRLGA	Rival
427	RivalFRLGA	Rival
428	RivalFRLGA	Rival
429	RivalFRLGB	Rival
430	RivalFRLGB	Rival
431	RivalFRLGB	Rival
432	RivalFRLGC	Rival
433	RivalFRLGC	Rival
434	RivalFRLGC	Rival
435	RivalFRLGA	Rival
436	RivalFRLGA	Rival
437	RivalFRLGA	Rival
438	EliteChampion	Elite4
439	EliteChampion	Elite4
440	EliteChampion	Elite4
441	Channeler	Other
442	Channeler	Other
443	Channeler	Other
444	Channeler	Other
445	Channeler	Other
446	Channeler	Other
447	Channeler	Other
448	Channeler	Other
449	Channeler	Other
450	Channeler	Other
451	Channeler	Other
452	Channeler	Other
453	Channeler	Other
454	Channeler	Other
455	Channeler	Other
456	Channeler	Other
457	Channeler	Other
458	Channeler	Other
459	Channeler	Other
460	Channeler	Other
461	Channeler	Other
462	Channeler	Other
463	Channeler	Other
464	Channeler	Other
465	Hiker	Other
466	Picnicker	Other
467	Picnicker	Other
468	Picnicker	Other
469	Picnicker	Other
470	Biker	Other
471	Camper	Other
472	Picnicker	Other
473	Picnicker	Other
474	Picnicker	Other
475	Picnicker	Other
476	Picnicker	Other
477	Camper	Other
478	Picnicker	Other
479	Picnicker	Other
480	Picnicker	Other
481	Picnicker	Other
482	Gentleman	Other
483	Gentleman	Other
484	Twins	Other
485	CoolCouple	Other
486	YoungCouple	Other
487	Twins	Other
488	CrushKin	Other
489	YoungCouple	Other
490	SisAndBro	Other
491	SisAndBro	Other
492	BugCatcher	Other
493	BugCatcher	Other
494	BugCatcher	Other
495	BugCatcher	Other
496	BugCatcher	Other
497	BugCatcher	Other
498	Youngster	Other
499	Youngster	Other
500	Youngster	Other
501	Lass	Other
502	Lass	Other
503	Youngster	Other
504	Youngster	Other
505	Youngster	Other
506	Youngster	Other
507	Lass	Other
508	Lass	Other
509	Youngster	Other
510	Hiker	Other
511	Unknown	Other
512	Unknown	Other
513	Unknown	Other
514	Unknown	Other
515	Unknown	Other
516	TeamRocketGrunt	Other
517	Psychic	Other
518	CrushGirl	Other
519	Tuber	Other
520	PkmnBreeder	Other
521	PkmnRanger	Other
522	PkmnRanger	Other
523	AromaLady	Other
524	RuinManiac	Other
525	Lady	Other
526	Painter	Other
527	Biker	Other
528	Biker	Other
529	Biker	Other
530	Biker	Other
531	BugCatcher	Other
532	BugCatcher	Other
533	Twins	Other
534	Youngster	Other
535	Biker	Other
536	Biker	Other
537	TeamRocketGrunt	Other
538	TeamRocketGrunt	Other
539	TeamRocketGrunt	Other
540	TeamRocketGrunt	Other
541	TeamRocketGrunt	Other
542	TeamRocketGrunt	Other
543	TeamRocketGrunt	Other
544	TeamRocketGrunt	Other
545	Scientist	Other
546	SwimmerF	Other
547	SwimmerF	Other
548	SwimmerF	Other
549	SwimmerM	Other
550	SwimmerM	Other
551	Fisherman	Other
552	CrushGirl	Other
553	BlackBelt	Other
554	BlackBelt	Other
555	Camper	Other
556	Picnicker	Other
557	CrushKin	Other
558	AromaLady	Other
559	Tuber	Other
560	Twins	Other
561	SwimmerF	Other
562	Painter	Other
563	Painter	Other
564	Lady	Other
565	Youngster	Other
566	SwimmerM	Other
567	TeamRocketGrunt	Other
568	TeamRocketGrunt	Other
569	TeamRocketGrunt	Other
570	BirdKeeper	Other
571	BirdKeeper	Other
572	BirdKeeper	Other
573	Fisherman	Other
574	SwimmerM	Other
575	SwimmerF	Other
576	SisAndBro	Other
577	AromaLady	Other
578	SwimmerM	Other
579	SwimmerF	Other
580	Twins	Other
581	Hiker	Other
582	RuinManiac	Other
583	RuinManiac	Other
584	Hiker	Other
585	PokeManiac	Other
586	Psychic	Other
587	Psychic	Other
588	AromaLady	Other
589	YoungCouple	Other
590	Juggler	Other
591	CrushGirl	Other
592	CrushGirl	Other
593	Tamer	Other
594	PokeManiac	Other
595	PkmnRanger	Other
596	PkmnRanger	Other
597	PkmnRanger	Other
598	PkmnRanger	Other
599	CoolTrainer	Other
